iso_o,iso_d,year,FLOW,SOURCE_TF,XPTOT_o,IPTOT_o,XPTOT_d,IPTOT_d
PRT,SEN,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,5.7129384e+07,8.9588776e+07
PRT,SGP,1971,521868.4,DOTS_IP,4.6876982e+08,7.3098144e+08,7.236835e+08,1.1663183e+09
PRT,SHN,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,,
PRT,SLB,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,4.241516e+06,6.175922e+06
PRT,SLE,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,5.449128e+07,4.6360404e+07
PRT,SLV,1971,33695.44,DOTS_IP,4.6876982e+08,7.3098144e+08,1.0064705e+08,1.0176926e+08
PRT,SOM,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,,
PRT,SPM,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,1.0273e+06,4.643396e+06
PRT,STP,1971,1.33549e+06,DOTS_XP,4.6876982e+08,7.3098144e+08,2.87644e+06,3.28736e+06
PRT,SUR,1971,43557.52,DOTS_IP,4.6876982e+08,7.3098144e+08,7.2894744e+07,5.180838e+07
PRT,SWE,1971,2.46552e+07,DOTS_IP,4.6876982e+08,7.3098144e+08,3.0656686e+09,2.907711e+09
PRT,SWZ,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,3.2020326e+07,2.747255e+07
PRT,SYC,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,761052.56,6.2921715e+06
PRT,SYR,1971,168477.2,DOTS_IP,4.6876982e+08,7.3098144e+08,8.542739e+07,1.8091163e+08
PRT,TCD,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,1.1563576e+07,2.5624314e+07
PRT,TGO,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,2.5535802e+07,2.983197e+07
PRT,THA,1971,382155.6,DOTS_IP,4.6876982e+08,7.3098144e+08,3.4038144e+08,5.3194003e+08
PRT,TON,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,1.02658906e+06,2.9421172e+06
PRT,TTO,1971,226006.0,DOTS_IP,4.6876982e+08,7.3098144e+08,2.1303736e+08,2.801948e+08
PRT,TUN,1971,12327.6,DOTS_XP,4.6876982e+08,7.3098144e+08,9.057334e+07,1.420756e+08
PRT,TUR,1971,1.5368408e+06,DOTS_IP,4.6876982e+08,7.3098144e+08,2.7802848e+08,5.0841414e+08
PRT,TUV,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,,
PRT,TWN,1971,172586.39,DOTS_IP,4.6876982e+08,7.3098144e+08,,
PRT,TZA,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,1.1539044e+08,1.5687405e+08
PRT,UGA,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,1.0712479e+08,1.0131684e+08
PRT,URY,1971,50132.24,DOTS_IP,4.6876982e+08,7.3098144e+08,8.969662e+07,9.1503816e+07
PRT,USA,1971,5.0255516e+07,DOTS_IP,4.6876982e+08,7.3098144e+08,1.883452e+10,2.002746e+10
PRT,USSR,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,2.9043354e+09,2.753444e+09
PRT,VCT,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,1.2349214e+06,7.493989e+06
PRT,VEN,1971,1.808048e+06,DOTS_IP,4.6876982e+08,7.3098144e+08,1.3617962e+09,8.2886675e+08
PRT,VNM,1971,139712.8,DOTS_XP,4.6876982e+08,7.3098144e+08,1.017479e+07,3.3605834e+08
PRT,VUT,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,5.6156325e+06,7.913497e+06
PRT,WDEU,1971,3.0819e+07,DOTS_IP,4.6876982e+08,7.3098144e+08,1.601232e+10,1.4136059e+10
PRT,WSM,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,2.588796e+06,5.424144e+06
PRT,YAR,1971,16436.8,COW,4.6876982e+08,7.3098144e+08,,
PRT,YMD,1971,20546.0,COW,4.6876982e+08,7.3098144e+08,,
PRT,YUG,1971,135603.6,DOTS_XP,4.6876982e+08,7.3098144e+08,7.477429e+08,1.3325847e+09
PRT,ZAF,1971,3.0490262e+06,DOTS_XP,4.6876982e+08,7.3098144e+08,9.6617875e+08,1.5432803e+09
PRT,ZMB,1971,175575.02,DOTS_IP,4.6876982e+08,7.3098144e+08,2.7911616e+08,2.29701e+08
PRT,ZWE,1971,0.0,DOTS_IP,4.6876982e+08,7.3098144e+08,1.6599606e+08,1.8744526e+08
PRY,PRT,1971,0.0,DOTS_IP,3.2488642e+07,3.629765e+07,4.6876982e+08,7.3098144e+08
PYF,PRT,1971,0.0,DOTS_IP,7.097615e+06,5.740502e+07,4.6876982e+08,7.3098144e+08
QAT,PRT,1971,0.0,DOTS_IP,1.2938104e+08,4.423965e+07,4.6876982e+08,7.3098144e+08
REU,PRT,1971,20546.0,DOTS_IP,7.179197e+06,2.853879e+07,4.6876982e+08,7.3098144e+08
ROM,PRT,1971,1.33549e+06,DOTS_IP,8.6206086e+08,9.504743e+08,4.6876982e+08,7.3098144e+08
RWA,PRT,1971,0.0,DOTS_IP,9.163516e+06,1.3437084e+07,4.6876982e+08,7.3098144e+08
SAU,PRT,1971,9.196389e+06,DOTS_IP,1.6512329e+09,3.502608e+08,4.6876982e+08,7.3098144e+08
SDN,PRT,1971,497213.2,DOTS_IP,1.3499502e+08,1.3621669e+08,4.6876982e+08,7.3098144e+08
SEN,PRT,1971,184914.0,DOTS_IP,5.7129384e+07,8.9588776e+07,4.6876982e+08,7.3098144e+08
SGP,PRT,1971,49310.4,DOTS_IP,7.236835e+08,1.1663183e+09,4.6876982e+08,7.3098144e+08
SHN,PRT,1971,0.0,DOTS_IP,,,4.6876982e+08,7.3098144e+08
SLB,PRT,1971,0.0,DOTS_IP,4.241516e+06,6.175922e+06,4.6876982e+08,7.3098144e+08
SLE,PRT,1971,0.0,DOTS_IP,5.449128e+07,4.6360404e+07,4.6876982e+08,7.3098144e+08
SLV,PRT,1971,405578.03,DOTS_XP,1.0064705e+08,1.0176926e+08,4.6876982e+08,7.3098144e+08
SOM,PRT,1971,0.0,DOTS_IP,,,4.6876982e+08,7.3098144e+08
SPM,PRT,1971,0.0,DOTS_IP,1.0273e+06,4.643396e+06,4.6876982e+08,7.3098144e+08
STP,PRT,1971,1.1135931e+06,DOTS_IP,2.87644e+06,3.28736e+06,4.6876982e+08,7.3098144e+08
SUR,PRT,1971,0.0,DOTS_IP,7.2894744e+07,5.180838e+07,4.6876982e+08,7.3098144e+08
SWE,PRT,1971,1.9350222e+07,DOTS_IP,3.0656686e+09,2.907711e+09,4.6876982e+08,7.3098144e+08
SWZ,PRT,1971,,,3.2020326e+07,2.747255e+07,4.6876982e+08,7.3098144e+08
SYC,PRT,1971,0.0,DOTS_IP,761052.56,6.2921715e+06,4.6876982e+08,7.3098144e+08
SYR,PRT,1971,4109.1997,DOTS_IP,8.542739e+07,1.8091163e+08,4.6876982e+08,7.3098144e+08
TCD,PRT,1971,147931.2,DOTS_XP,1.1563576e+07,2.5624314e+07,4.6876982e+08,7.3098144e+08
TGO,PRT,1971,0.0,DOTS_IP,2.5535802e+07,2.983197e+07,4.6876982e+08,7.3098144e+08
THA,PRT,1971,1.088938e+06,DOTS_IP,3.4038144e+08,5.3194003e+08,4.6876982e+08,7.3098144e+08
TON,PRT,1971,0.0,DOTS_IP,1.02658906e+06,2.9421172e+06,4.6876982e+08,7.3098144e+08
TTO,PRT,1971,152040.39,DOTS_IP,2.1303736e+08,2.801948e+08,4.6876982e+08,7.3098144e+08
TUN,PRT,1971,0.0,DOTS_IP,9.057334e+07,1.420756e+08,4.6876982e+08,7.3098144e+08
TUR,PRT,1971,3.8462112e+06,DOTS_IP,2.7802848e+08,5.0841414e+08,4.6876982e+08,7.3098144e+08
TUV,PRT,1971,0.0,DOTS_IP,,,4.6876982e+08,7.3098144e+08
TWN,PRT,1971,57528.8,DOTS_IP,,,4.6876982e+08,7.3098144e+08
TZA,PRT,1971,0.0,DOTS_IP,1.1539044e+08,1.5687405e+08,4.6876982e+08,7.3098144e+08
UGA,PRT,1971,131494.39,DOTS_IP,1.0712479e+08,1.0131684e+08,4.6876982e+08,7.3098144e+08
URY,PRT,1971,891696.4,DOTS_IP,8.969662e+07,9.1503816e+07,4.6876982e+08,7.3098144e+08
USA,PRT,1971,4.9951436e+07,DOTS_IP,1.883452e+10,2.002746e+10,4.6876982e+08,7.3098144e+08
USSR,PRT,1971,197241.6,DOTS_IP,2.9043354e+09,2.753444e+09,4.6876982e+08,7.3098144e+08
VCT,PRT,1971,0.0,DOTS_IP,1.2349214e+06,7.493989e+06,4.6876982e+08,7.3098144e+08
VEN,PRT,1971,69856.4,DOTS_IP,1.3617962e+09,8.2886675e+08,4.6876982e+08,7.3098144e+08
VNM,PRT,1971,4109.1997,DOTS_IP,1.017479e+07,3.3605834e+08,4.6876982e+08,7.3098144e+08
VUT,PRT,1971,0.0,DOTS_IP,5.6156325e+06,7.913497e+06,4.6876982e+08,7.3098144e+08
WDEU,PRT,1971,1.1391936e+08,DOTS_IP,1.601232e+10,1.4136059e+10,4.6876982e+08,7.3098144e+08
WSM,PRT,1971,0.0,DOTS_IP,2.588796e+06,5.424144e+06,4.6876982e+08,7.3098144e+08
YAR,PRT,1971,0.0,COW,,,4.6876982e+08,7.3098144e+08
YMD,PRT,1971,0.0,COW,,,4.6876982e+08,7.3098144e+08
YUG,PRT,1971,994426.4,DOTS_IP,7.477429e+08,1.3325847e+09,4.6876982e+08,7.3098144e+08
ZAF,PRT,1971,2.1532208e+06,DOTS_IP,9.6617875e+08,1.5432803e+09,4.6876982e+08,7.3098144e+08
ZMB,PRT,1971,534196.0,DOTS_IP,2.7911616e+08,2.29701e+08,4.6876982e+08,7.3098144e+08
ZWE,PRT,1971,0.0,DOTS_IP,1.6599606e+08,1.8744526e+08,4.6876982e+08,7.3098144e+08
AFG,PRT,1972,124120.9,DOTS_IP,4.9876036e+07,6.566396e+07,5.4290394e+08,8.750003e+08
AGO,PRT,1972,6.854276e+07,DOTS_IP,2.2301507e+08,1.9221675e+08,5.4290394e+08,8.750003e+08
ALB,PRT,1972,0.0,DOTS_IP,1.3347801e+07,1.6335512e+07,5.4290394e+08,8.750003e+08
ANT,PRT,1972,380370.5,DOTS_IP,3.0229046e+08,3.489479e+08,5.4290394e+08,8.750003e+08
ARE,PRT,1972,0.0,DOTS_IP,4.6336333e+08,1.9843328e+08,5.4290394e+08,8.750003e+08
ARG,PRT,1972,5.012883e+06,DOTS_IP,8.603649e+08,7.6274694e+08,5.4290394e+08,8.750003e+08
ATG,PRT,1972,0.0,DOTS_IP,7.20702e+06,1.881833e+07,5.4290394e+08,8.750003e+08
AUS,PRT,1972,1.9378876e+06,DOTS_IP,2.690723e+09,2.024592e+09,5.4290394e+08,8.750003e+08
AUT,PRT,1972,1.186756e+07,DOTS_IP,1.551271e+09,2.0840301e+09,5.4290394e+08,8.750003e+08
BDI,PRT,1972,84081.9,DOTS_IP,1.1344177e+07,1.2652324e+07,5.4290394e+08,8.750003e+08
BEL,PRT,1972,2.1116568e+07,DOTS_IP,6.464817e+09,6.199719e+09,5.4290394e+08,8.750003e+08
BEN,PRT,1972,76074.1,DOTS_IP,1.6737503e+07,3.73696e+07,5.4290394e+08,8.750003e+08
BFA,PRT,1972,0.0,DOTS_IP,8.1939815e+06,2.3693078e+07,5.4290394e+08,8.750003e+08
BGD,PRT,1972,1.8978486e+06,DOTS_XP,1.0504232e+08,2.7334944e+08,5.4290394e+08,8.750003e+08
BGR,PRT,1972,0.0,DOTS_IP,9.5819834e+08,9.5819834e+08,5.4290394e+08,8.750003e+08
BHR,PRT,1972,5.1089765e+06,DOTS_IP,1.3912392e+08,1.1725698e+08,5.4290394e+08,8.750003e+08
BHS,PRT,1972,640624.0,DOTS_XP,1.374579e+08,1.941491e+08,5.4290394e+08,8.750003e+08
BLZ,PRT,1972,0.0,DOTS_IP,1.0562288e+07,1.6014836e+07,5.4290394e+08,8.750003e+08
BMU,PRT,1972,33632.76,DOTS_XP,1.4317946e+07,4.9176228e+07,5.4290394e+08,8.750003e+08
BOL,PRT,1972,56054.6,DOTS_IP,9.6236536e+07,7.4224696e+07,5.4290394e+08,8.750003e+08
BRA,PRT,1972,2.0988444e+07,DOTS_IP,1.6129591e+09,2.106648e+09,5.4290394e+08,8.750003e+08
BRB,PRT,1972,42441.34,DOTS_XP,1.7941476e+07,5.667841e+07,5.4290394e+08,8.750003e+08
BRN,PRT,1972,0.0,DOTS_IP,7.062479e+07,4.264554e+07,5.4290394e+08,8.750003e+08
BWA,PRT,1972,0.0,DOTS_IP,2.3339254e+07,4.384991e+07,5.4290394e+08,8.750003e+08
CAF,PRT,1972,0.0,DOTS_IP,1.8283408e+07,1.6217979e+07,5.4290394e+08,8.750003e+08
CAN,PRT,1972,6.802626e+06,DOTS_IP,8.5878733e+09,8.5503283e+09,5.4290394e+08,8.750003e+08
CHE,PRT,1972,3.3656784e+07,DOTS_IP,2.9012762e+09,3.746418e+09,5.4290394e+08,8.750003e+08
CHL,PRT,1972,40039.0,DOTS_IP,3.5380182e+08,4.06974e+08,5.4290394e+08,8.750003e+08
CHN,PRT,1972,184179.4,DOTS_IP,1.478456e+09,1.1413878e+09,5.4290394e+08,8.750003e+08
CIV,PRT,1972,516503.1,DOTS_IP,2.7582256e+08,1.8283659e+08,5.4290394e+08,8.750003e+08
CMR,PRT,1972,8007.8,DOTS_IP,9.859436e+07,1.2140225e+08,5.4290394e+08,8.750003e+08
COD,PRT,1972,648631.8,DOTS_IP,2.9532765e+08,3.0693898e+08,5.4290394e+08,8.750003e+08
COG,PRT,1972,496483.6,DOTS_IP,4.041617e+07,4.3491164e+07,5.4290394e+08,8.750003e+08
COL,PRT,1972,276269.1,DOTS_IP,3.6122106e+08,3.4411117e+08,5.4290394e+08,8.750003e+08
COM,PRT,1972,0.0,DOTS_IP,2.4158078e+06,4.444329e+06,5.4290394e+08,8.750003e+08
CPV,PRT,1972,664647.4,DOTS_IP,733514.44,1.005696e+07,5.4290394e+08,8.750003e+08
CRI,PRT,1972,0.0,DOTS_IP,1.355232e+08,1.4952645e+08,5.4290394e+08,8.750003e+08
CUB,PRT,1972,4003.9,DOTS_IP,3.3432566e+08,5.1730387e+08,5.4290394e+08,8.750003e+08
CYP,PRT,1972,8007.8,DOTS_IP,5.356938e+07,1.4017358e+08,5.4290394e+08,8.750003e+08
CZSK,PRT,1972,1.1010725e+06,DOTS_IP,9.881593e+08,8.279256e+08,5.4290394e+08,8.750003e+08
DJI,PRT,1972,0.0,DOTS_IP,1.9815665e+06,1.712348e+07,5.4290394e+08,8.750003e+08
DMA,PRT,1972,0.0,DOTS_IP,2.8137848e+06,6.8521145e+06,5.4290394e+08,8.750003e+08
DNK,PRT,1972,1.0386117e+07,DOTS_IP,1.764707e+09,2.022574e+09,5.4290394e+08,8.750003e+08
DOM,PRT,1972,4003.9,DOTS_IP,1.4562424e+08,1.4961347e+08,5.4290394e+08,8.750003e+08
DZA,PRT,1972,0.0,DOTS_IP,5.1546205e+08,6.0406483e+08,5.4290394e+08,8.750003e+08
ECU,PRT,1972,0.0,DOTS_IP,1.5878386e+08,1.356746e+08,5.4290394e+08,8.750003e+08
EDEU,PRT,1972,68066.3,DOTS_IP,7.583344e+08,6.7580986e+08,5.4290394e+08,8.750003e+08
EGY,PRT,1972,764744.9,DOTS_IP,3.3042186e+08,3.9030688e+08,5.4290394e+08,8.750003e+08
ESP,PRT,1972,4.1673148e+07,ESP TENA JUNGUITO,1.5368588e+09,2.721307e+09,5.4290394e+08,8.750003e+08
ETH,PRT,1972,4003.9,DOTS_IP,6.6779044e+07,7.579742e+07,5.4290394e+08,8.750003e+08
FIN,PRT,1972,3.207124e+06,DOTS_IP,1.1798893e+09,1.2815643e+09,5.4290394e+08,8.750003e+08
FJI,PRT,1972,0.0,DOTS_IP,3.0396808e+07,6.33425e+07,5.4290394e+08,8.750003e+08
FLK,PRT,1972,0.0,DOTS_IP,732713.7,336728.0,5.4290394e+08,8.750003e+08
FRA,PRT,1972,5.5494052e+07,DOTS_IP,1.0589835e+10,1.081045e+10,5.4290394e+08,8.750003e+08
FRO,PRT,1972,833612.0,DOTS_XP,1.849081e+07,1.8701816e+07,5.4290394e+08,8.750003e+08
GAB,PRT,1972,40039.0,DOTS_IP,1.1154454e+08,5.454313e+07,5.4290394e+08,8.750003e+08
GBR,PRT,1972,1.1370275e+08,DOTS_IP,9.90697e+09,1.130313e+10,5.4290394e+08,8.750003e+08
GHA,PRT,1972,0.0,DOTS_IP,1.7197472e+08,1.16314104e+08,5.4290394e+08,8.750003e+08
GIB,PRT,1972,16015.6,DOTS_IP,2.3578968e+06,1.5814204e+07,5.4290394e+08,8.750003e+08
GIN,PRT,1972,4003.9,DOTS_IP,2.0295368e+07,4.284173e+07,5.4290394e+08,8.750003e+08
GLP,PRT,1972,0.0,DOTS_IP,2.064651e+07,5.9311372e+07,5.4290394e+08,8.750003e+08
GMB,PRT,1972,1.0530258e+06,DOTS_IP,9.530483e+06,9.977318e+06,5.4290394e+08,8.750003e+08
GNB,PRT,1972,1.1170881e+06,DOTS_IP,2.3619008e+06,1.281248e+07,5.4290394e+08,8.750003e+08
GNQ,PRT,1972,,,7.695496e+06,1.0356488e+07,5.4290394e+08,8.750003e+08
GRC,PRT,1972,1.5254859e+06,DOTS_IP,3.772484e+08,1.1901215e+09,5.4290394e+08,8.750003e+08
GRD,PRT,1972,0.0,DOTS_IP,2.1952182e+06,8.978746e+06,5.4290394e+08,8.750003e+08
GRL,PRT,1972,0.0,DOTS_IP,8.763336e+06,2.9644076e+07,5.4290394e+08,8.750003e+08
GTM,PRT,1972,336327.6,DOTS_IP,1.5511149e+08,1.29739176e+08,5.4290394e+08,8.750003e+08
GUF,PRT,1972,16015.6,DOTS_IP,3.8033045e+06,1.8092422e+07,5.4290394e+08,8.750003e+08
GUY,PRT,1972,0.0,DOTS_IP,6.809873e+07,5.8456544e+07,5.4290394e+08,8.750003e+08
HKG,PRT,1972,496483.6,DOTS_IP,1.3887526e+09,1.5585981e+09,5.4290394e+08,8.750003e+08
HND,PRT,1972,3603.51,DOTS_XP,9.88739e+07,7.719319e+07,5.4290394e+08,8.750003e+08
HTI,PRT,1972,0.0,DOTS_IP,2.9955578e+07,3.843118e+07,5.4290394e+08,8.750003e+08
HUN,PRT,1972,48046.8,DOTS_IP,2.5794218e+08,2.4707382e+08,5.4290394e+08,8.750003e+08
IDN,PRT,1972,348339.3,DOTS_IP,8.6195174e+08,7.012317e+08,5.4290394e+08,8.750003e+08
IND,PRT,1972,148144.3,DOTS_IP,9.76327e+08,9.755116e+08,5.4290394e+08,8.750003e+08
IRL,PRT,1972,780760.5,DOTS_IP,6.7425197e+08,8.432374e+08,5.4290394e+08,8.750003e+08
IRN,PRT,1972,3.207124e+06,DOTS_IP,1.8246991e+09,9.7486854e+08,5.4290394e+08,8.750003e+08
IRQ,PRT,1972,1.6119701e+07,DOTS_IP,5.175955e+08,2.871597e+08,5.4290394e+08,8.750003e+08
ISL,PRT,1972,4.1880795e+06,DOTS_IP,7.654296e+07,9.3597976e+07,5.4290394e+08,8.750003e+08
ISR,PRT,1972,776756.6,DOTS_IP,4.6011216e+08,9.8976806e+08,5.4290394e+08,8.750003e+08
ITA,PRT,1972,4.756233e+07,DOTS_IP,7.424912e+09,7.7189586e+09,5.4290394e+08,8.750003e+08
JAM,PRT,1972,4003.9,DOTS_IP,1.6345827e+08,2.4453941e+08,5.4290394e+08,8.750003e+08
JOR,PRT,1972,0.0,DOTS_IP,1.9878562e+07,1.0682405e+08,5.4290394e+08,8.750003e+08
JPN,PRT,1972,2.640572e+07,DOTS_IP,1.1579439e+10,9.533086e+09,5.4290394e+08,8.750003e+08
KEN,PRT,1972,0.0,DOTS_IP,1.4776405e+08,2.1609728e+08,5.4290394e+08,8.750003e+08
KHM,PRT,1972,0.0,DOTS_IP,2.364303e+06,5.531355e+07,5.4290394e+08,8.750003e+08
KIR,PRT,1972,0.0,DOTS_IP,4.0323275e+06,2.0740202e+06,5.4290394e+08,8.750003e+08
KNA,PRT,1972,0.0,DOTS_IP,2.5249995e+06,6.369164e+06,5.4290394e+08,8.750003e+08
KOR,PRT,1972,48046.8,DOTS_IP,6.503535e+08,1.0096635e+09,5.4290394e+08,8.750003e+08
KWT,PRT,1972,0.0,DOTS_IP,1.2794916e+09,3.1975146e+08,5.4290394e+08,8.750003e+08
LAO,PRT,1972,0.0,DOTS_IP,5.1325995e+06,1.9828186e+07,5.4290394e+08,8.750003e+08
LBN,PRT,1972,60058.5,DOTS_IP,2.1764032e+08,4.1882294e+08,5.4290394e+08,8.750003e+08
LBR,PRT,1972,8007.8,DOTS_IP,1.650796e+08,2.7713994e+08,5.4290394e+08,8.750003e+08
LBY,PRT,1972,0.0,DOTS_IP,9.7159635e+08,4.5673222e+08,5.4290394e+08,8.750003e+08
LCA,PRT,1972,0.0,DOTS_IP,3.1461685e+06,1.4316024e+07,5.4290394e+08,8.750003e+08
LKA,PRT,1972,192187.2,DOTS_IP,1.294625e+08,1.3401613e+08,5.4290394e+08,8.750003e+08
LSO,PRT,1972,,,3.1758655e+06,2.2338078e+07,5.4290394e+08,8.750003e+08
LUX,PRT,1972,972947.7,COW,,,5.4290394e+08,8.750003e+08
MAC,PRT,1972,2.5825155e+06,DOTS_IP,3.797852e+07,4.1358284e+07,5.4290394e+08,8.750003e+08
MAR,PRT,1972,2.318258e+06,DOTS_IP,2.7522768e+08,3.1191184e+08,5.4290394e+08,8.750003e+08
MDG,PRT,1972,112109.2,DOTS_IP,7.148192e+07,8.102011e+07,5.4290394e+08,8.750003e+08
MDV,PRT,1972,0.0,DOTS_IP,1.381918e+06,2.1512075e+06,5.4290394e+08,8.750003e+08
MEX,PRT,1972,1.921872e+06,DOTS_IP,9.8666906e+08,1.2787343e+09,5.4290394e+08,8.750003e+08
MLI,PRT,1972,80078.0,DOTS_IP,1.6709876e+07,3.1444228e+07,5.4290394e+08,8.750003e+08
MLT,PRT,1972,12011.7,DOTS_IP,2.6890192e+07,6.915937e+07,5.4290394e+08,8.750003e+08
MMR,PRT,1972,0.0,DOTS_IP,4.923676e+07,6.811333e+07,5.4290394e+08,8.750003e+08
MNG,PRT,1972,0.0,DOTS_IP,,,5.4290394e+08,8.750003e+08
MOZ,PRT,1972,2.7542828e+07,DOTS_IP,1.0894809e+08,1.791433e+08,5.4290394e+08,8.750003e+08
MRT,PRT,1972,0.0,DOTS_IP,5.4635216e+07,3.0031434e+07,5.4290394e+08,8.750003e+08
MTQ,PRT,1972,0.0,DOTS_IP,2.6134256e+07,6.923184e+07,5.4290394e+08,8.750003e+08
MUS,PRT,1972,0.0,DOTS_IP,4.25026e+07,4.8117268e+07,5.4290394e+08,8.750003e+08
MWI,PRT,1972,472460.2,DOTS_IP,3.2532088e+07,5.1917372e+07,5.4290394e+08,8.750003e+08
MYS,PRT,1972,1.7977511e+06,DOTS_IP,8.331906e+08,6.5596205e+08,5.4290394e+08,8.750003e+08
NAM,PRT,1972,0.0,DOTS_IP,,,5.4290394e+08,8.750003e+08
NCL,PRT,1972,0.0,DOTS_IP,7.6002424e+07,8.3550984e+07,5.4290394e+08,8.750003e+08
NER,PRT,1972,1.4053689e+06,DOTS_IP,2.1684322e+07,2.7355046e+07,5.4290394e+08,8.750003e+08
NGA,PRT,1972,424413.4,DOTS_IP,9.55416e+08,6.024668e+08,5.4290394e+08,8.750003e+08
NIC,PRT,1972,896873.6,DOTS_IP,1.037979e+08,8.746519e+07,5.4290394e+08,8.750003e+08
NLD,PRT,1972,2.1833266e+07,DOTS_IP,6.723589e+09,7.6339343e+09,5.4290394e+08,8.750003e+08
NOR,PRT,1972,1.0017758e+07,DOTS_IP,1.3111931e+09,1.7489556e+09,5.4290394e+08,8.750003e+08
NPL,PRT,1972,0.0,DOTS_IP,2.321273e+07,3.407567e+07,5.4290394e+08,8.750003e+08
NRU,PRT,1972,0.0,DOTS_IP,,,5.4290394e+08,8.750003e+08
NZL,PRT,1972,1.0530258e+06,DOTS_IP,7.69063e+08,6.102464e+08,5.4290394e+08,8.750003e+08
OMN,PRT,1972,0.0,DOTS_IP,1.592455e+08,7.243641e+07,5.4290394e+08,8.750003e+08
PAK,PRT,1972,2.6585895e+06,DOTS_IP,2.819334e+08,3.2170173e+08,5.4290394e+08,8.750003e+08
PAN,PRT,1972,128124.8,DOTS_IP,1.03297016e+08,4.2968115e+08,5.4290394e+08,8.750003e+08
PER,PRT,1972,468456.3,DOTS_IP,4.1207418e+08,3.6596054e+08,5.4290394e+08,8.750003e+08
PHL,PRT,1972,56054.6,DOTS_IP,5.370999e+08,5.5870464e+08,5.4290394e+08,8.750003e+08
PNG,PRT,1972,0.0,DOTS_IP,8.742635e+07,1.32918664e+08,5.4290394e+08,8.750003e+08
POL,PRT,1972,4.1920832e+06,DOTS_IP,1.9728736e+09,2.3472384e+09,5.4290394e+08,8.750003e+08
PRK,PRT,1972,0.0,DOTS_IP,4.4970348e+07,,5.4290394e+08,8.750003e+08
PRT,AFG,1972,4003.9,DOTS_XP,5.4290394e+08,8.750003e+08,4.9876036e+07,6.566396e+07
PRT,AGO,1972,3.6518772e+07,DOTS_IP,5.4290394e+08,8.750003e+08,2.2301507e+08,1.9221675e+08
PRT,ALB,1972,0.0,DOTS_IP,5.4290394e+08,8.750003e+08,1.3347801e+07,1.6335512e+07
PRT,ANT,1972,128124.8,DOTS_IP,5.4290394e+08,8.750003e+08,3.0229046e+08,3.489479e+08
PRT,ARE,1972,0.0,DOTS_IP,5.4290394e+08,8.750003e+08,4.6336333e+08,1.9843328e+08
PRT,ARG,1972,900877.5,DOTS_IP,5.4290394e+08,8.750003e+08,8.603649e+08,7.6274694e+08
PRT,ATG,1972,0.0,DOTS_IP,5.4290394e+08,8.750003e+08,7.20702e+06,1.881833e+07
PRT,AUS,1972,2.3142542e+06,DOTS_IP,5.4290394e+08,8.750003e+08,2.690723e+09,2.024592e+09
PRT,AUT,1972,8.648424e+06,DOTS_IP,5.4290394e+08,8.750003e+08,1.551271e+09,2.0840301e+09
PRT,BDI,1972,0.0,DOTS_IP,5.4290394e+08,8.750003e+08,1.1344177e+07,1.2652324e+07
PRT,BEL,1972,1.4173806e+07,DOTS_IP,5.4290394e+08,8.750003e+08,6.464817e+09,6.199719e+09
PRT,BEN,1972,0.0,DOTS_IP,5.4290394e+08,8.750003e+08,1.6737503e+07,3.73696e+07
PRT,BFA,1972,0.0,DOTS_IP,5.4290394e+08,8.750003e+08,8.1939815e+06,2.3693078e+07
PRT,BGD,1972,0.0,DOTS_IP,5.4290394e+08,8.750003e+08,1.0504232e+08,2.7334944e+08
PRT,BGR,1972,272265.2,DOTS_XP,5.4290394e+08,8.750003e+08,9.5819834e+08,9.5819834e+08
PRT,BHR,1972,16015.6,DOTS_XP,5.4290394e+08,8.750003e+08,1.3912392e+08,1.1725698e+08
PRT,BHS,1972,40039.0,DOTS_IP,5.4290394e+08,8.750003e+08,1.374579e+08,1.941491e+08
PRT,BLZ,1972,0.0,DOTS_IP,5.4290394e+08,8.750003e+08,1.0562288e+07,1.6014836e+07
PRT,BMU,1972,130126.75,DOTS_IP,5.4290394e+08,8.750003e+08,1.4317946e+07,4.9176228e+07
PRT,BOL,1972,74072.15,DOTS_IP,5.4290394e+08,8.750003e+08,9.6236536e+07,7.4224696e+07
PRT,BRA,1972,7.156971e+06,DOTS_IP,5.4290394e+08,8.750003e+08,1.6129591e+09,2.106648e+09
